id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed
19832,43,self-employed,married,university.degree,no,no,no,cellular,jul,tue,3,999,1,failure,-1.7,94.215,-40.3,0.797,4991.6,yes
19833,25,technician,married,university.degree,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
19834,56,housemaid,married,basic.4y,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
19835,33,blue-collar,single,basic.9y,unknown,yes,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
19836,49,unemployed,married,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
19837,44,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
19838,46,admin.,single,university.degree,no,yes,yes,cellular,jul,tue,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
19839,22,technician,single,professional.course,no,no,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
19840,52,admin.,divorced,university.degree,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
19841,31,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
19842,51,retired,married,basic.4y,no,no,no,cellular,jul,wed,1,13,1,success,-2.9,92.469,-33.6,1.085,5076.2,no
19843,37,management,married,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
19844,58,services,married,basic.4y,no,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
19845,34,blue-collar,married,basic.4y,no,yes,no,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
19846,47,blue-collar,married,unknown,unknown,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
19847,29,entrepreneur,single,basic.4y,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
19848,34,admin.,married,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
19849,32,admin.,single,university.degree,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
19850,33,services,married,high.school,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
19851,50,technician,married,university.degree,no,unknown,unknown,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
19852,33,technician,single,professional.course,no,yes,yes,telephone,may,wed,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
19853,43,technician,divorced,professional.course,no,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
19854,43,management,married,university.degree,no,no,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
19855,33,technician,married,high.school,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
19856,41,technician,married,basic.9y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
19857,31,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
19858,28,self-employed,single,university.degree,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
19859,24,blue-collar,married,professional.course,no,no,no,cellular,jul,tue,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
19860,45,unemployed,married,high.school,unknown,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
19861,41,blue-collar,married,unknown,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
19862,39,technician,single,professional.course,no,yes,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
19863,65,retired,married,basic.4y,no,no,yes,cellular,nov,tue,2,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no
19864,56,entrepreneur,married,university.degree,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
19865,42,entrepreneur,married,university.degree,unknown,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
19866,49,unknown,married,unknown,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
19867,35,unemployed,married,university.degree,no,yes,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
19868,29,admin.,single,university.degree,no,no,no,cellular,sep,tue,2,3,3,success,-1.1,94.199,-37.5,0.88,4963.6,yes
19869,47,admin.,married,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
19870,59,retired,married,professional.course,no,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
19871,28,management,single,university.degree,no,yes,no,cellular,jun,thu,3,6,2,success,-1.7,94.055,-39.8,0.7290000000000001,4991.6,yes
19872,42,admin.,married,university.degree,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
19873,35,management,married,university.degree,no,no,yes,cellular,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
19874,44,admin.,married,high.school,no,yes,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
19875,92,retired,divorced,unknown,unknown,no,no,cellular,may,wed,3,999,1,failure,-1.8,93.876,-40.0,0.6970000000000001,5008.7,yes
19876,53,blue-collar,married,basic.4y,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
19877,50,entrepreneur,married,basic.9y,no,no,no,telephone,jun,fri,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no
19878,29,services,single,high.school,no,no,yes,telephone,jun,mon,1,999,0,nonexistent,-1.7,94.055,-39.8,0.711,4991.6,no
19879,43,technician,single,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
19880,33,student,married,professional.course,no,yes,no,telephone,nov,thu,1,999,0,nonexistent,-1.1,94.767,-50.8,1.031,4963.6,yes
19881,35,admin.,married,university.degree,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
19882,44,admin.,single,university.degree,no,yes,no,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
19883,48,services,married,basic.9y,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
19884,32,admin.,single,university.degree,no,yes,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,92.843,-50.0,1.52,5099.1,no
19885,50,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,3,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,yes
19886,59,housemaid,married,basic.4y,no,no,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
19887,45,blue-collar,single,basic.4y,no,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
19888,53,technician,married,professional.course,unknown,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
19889,42,technician,married,professional.course,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
19890,47,technician,divorced,university.degree,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
19891,38,services,divorced,basic.6y,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
19892,25,self-employed,single,university.degree,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
19893,34,technician,married,professional.course,no,yes,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
19894,38,blue-collar,married,basic.4y,no,no,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,no
19895,35,admin.,single,university.degree,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
19896,49,admin.,single,university.degree,unknown,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
19897,40,admin.,married,high.school,unknown,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
19898,30,technician,single,professional.course,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
19899,56,housemaid,divorced,basic.4y,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
19900,36,admin.,single,university.degree,no,no,no,telephone,may,tue,5,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
19901,41,admin.,single,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
19902,28,admin.,single,university.degree,no,no,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
19903,35,admin.,single,high.school,no,yes,yes,cellular,may,tue,4,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
19904,32,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
19905,55,blue-collar,married,basic.4y,no,no,no,cellular,nov,fri,2,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes
19906,38,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
19907,37,management,married,university.degree,no,yes,no,cellular,jul,mon,8,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
19908,50,technician,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
19909,43,blue-collar,married,basic.9y,no,no,no,telephone,oct,tue,1,999,0,nonexistent,-0.1,93.798,-40.4,4.86,5195.8,no
19910,33,services,married,basic.6y,no,yes,no,cellular,may,mon,4,999,0,nonexistent,-1.8,92.893,-46.2,1.2990000000000002,5099.1,no
19911,50,admin.,married,basic.9y,unknown,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
19912,28,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.2990000000000002,5099.1,no
19913,39,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
19914,28,student,single,basic.9y,unknown,yes,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes
19915,37,technician,married,university.degree,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
19916,31,services,married,high.school,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
19917,55,services,married,basic.9y,no,no,no,cellular,aug,wed,13,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
19918,32,services,married,university.degree,no,no,no,telephone,jul,mon,10,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
19919,41,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
19920,35,blue-collar,single,high.school,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
19921,30,blue-collar,married,basic.9y,no,yes,no,telephone,jun,fri,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
19922,34,admin.,single,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
19923,33,technician,married,professional.course,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
19924,36,technician,single,university.degree,unknown,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
19925,25,technician,single,high.school,no,no,no,cellular,jul,thu,16,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
19926,32,admin.,married,professional.course,no,yes,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
19927,44,retired,divorced,professional.course,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
19928,31,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
19929,46,admin.,married,basic.9y,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
19930,30,technician,married,professional.course,no,no,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
19931,33,technician,married,professional.course,no,yes,no,cellular,may,fri,4,3,4,success,-1.8,93.876,-40.0,0.684,5008.7,yes
19932,44,admin.,married,basic.9y,no,yes,no,cellular,may,mon,1,999,2,failure,-1.8,92.893,-46.2,1.2990000000000002,5099.1,no
19933,36,services,married,high.school,no,unknown,unknown,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
19934,32,management,divorced,basic.4y,unknown,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
19935,40,admin.,married,high.school,no,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
19936,29,technician,single,professional.course,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes
19937,32,admin.,single,university.degree,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
19938,28,services,married,high.school,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
19939,41,entrepreneur,married,university.degree,no,yes,no,cellular,may,wed,1,12,1,success,-1.8,92.893,-46.2,1.281,5099.1,no
19940,36,technician,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
19941,55,admin.,married,high.school,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
19942,40,services,married,basic.6y,no,no,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
19943,31,blue-collar,married,professional.course,no,no,no,telephone,jun,tue,8,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
19944,31,unemployed,married,university.degree,no,yes,no,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
19945,47,management,divorced,university.degree,no,yes,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
19946,61,management,married,university.degree,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,no
19947,29,technician,single,high.school,no,no,no,cellular,may,mon,1,13,3,failure,-1.8,93.876,-40.0,0.701,5008.7,no
19948,30,self-employed,single,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no
19949,71,retired,married,basic.4y,no,no,no,telephone,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
19950,34,blue-collar,married,basic.9y,no,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
19951,35,services,married,high.school,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
19952,29,blue-collar,single,basic.6y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
19953,32,services,married,professional.course,unknown,yes,no,cellular,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
19954,44,management,married,basic.9y,no,yes,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
19955,54,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
19956,31,technician,divorced,basic.9y,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
19957,37,entrepreneur,married,university.degree,unknown,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
19958,31,admin.,married,university.degree,no,yes,no,cellular,mar,tue,3,999,0,nonexistent,-1.8,92.843,-50.0,1.556,5099.1,yes
19959,51,entrepreneur,divorced,university.degree,no,unknown,unknown,cellular,jul,mon,14,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
19960,40,housemaid,married,basic.6y,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
19961,49,technician,divorced,high.school,no,no,no,cellular,aug,tue,2,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,no
19962,48,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
19963,32,admin.,married,high.school,no,yes,yes,cellular,dec,wed,2,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,yes
19964,27,services,married,university.degree,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
19965,26,admin.,single,high.school,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
19966,34,services,married,high.school,unknown,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
19967,34,services,married,high.school,no,no,yes,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
19968,36,admin.,married,university.degree,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
19969,60,retired,married,university.degree,unknown,yes,yes,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
19970,39,services,married,professional.course,no,yes,yes,cellular,nov,mon,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
19971,44,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
19972,55,admin.,married,unknown,no,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
19973,33,services,married,high.school,no,no,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
19974,59,housemaid,single,professional.course,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
19975,37,management,married,university.degree,unknown,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
19976,34,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
19977,49,admin.,divorced,high.school,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
19978,55,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
19979,60,blue-collar,married,basic.4y,unknown,yes,no,cellular,apr,mon,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
19980,37,admin.,married,university.degree,no,yes,no,cellular,sep,wed,2,999,0,nonexistent,-3.4,92.379,-29.8,0.813,5017.5,yes
19981,35,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
19982,29,admin.,single,basic.9y,unknown,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
19983,36,blue-collar,married,basic.9y,no,no,yes,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
19984,49,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
19985,33,services,married,high.school,unknown,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
19986,42,management,married,university.degree,no,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
19987,26,technician,married,professional.course,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
19988,33,admin.,married,university.degree,no,yes,no,cellular,mar,wed,8,999,0,nonexistent,-1.8,92.843,-50.0,1.548,5099.1,yes
19989,42,technician,single,professional.course,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
19990,39,blue-collar,divorced,basic.9y,unknown,yes,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
19991,44,admin.,married,unknown,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
19992,53,self-employed,married,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
19993,40,services,married,basic.6y,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
19994,35,admin.,married,university.degree,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
19995,50,entrepreneur,married,basic.4y,unknown,yes,no,telephone,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
